image_id,image_ref,label_source,usable_for_training,material_category,sub_category,material_code,weight_kg,city,month,lighting,background,hand_for_scale,split
IMG901914,img/placeholder/1914.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,31.0,Pimpri-Chinchwad,2025-03,daylight,plain,False,train
IMG901915,img/placeholder/1915.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,8.9,Mumbai,2025-10,daylight,cluttered_yard,False,test
IMG901916,img/placeholder/1916.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,22.1,Pimpri-Chinchwad,2026-07,daylight,floor_mat,True,train
IMG901917,img/placeholder/1917.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,17.7,Mumbai,2026-07,daylight,cart,True,train
IMG901918,img/placeholder/1918.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,81.7,Mumbai,2025-03,indoor_tube,cart,True,train
IMG901919,img/placeholder/1919.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,21.2,Nagpur,2025-03,shade,cluttered_yard,False,train
IMG901920,img/placeholder/1920.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,25.7,Pimpri-Chinchwad,2025-11,shade,cluttered_yard,False,train
IMG901921,img/placeholder/1921.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,135.7,Pune,2026-03,daylight,cluttered_yard,True,val
IMG901922,img/placeholder/1922.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,21.4,Mumbai,2025-07,daylight,floor_mat,True,train
IMG901923,img/placeholder/1923.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,49.0,Nashik,2025-04,indoor_tube,cart,True,train
IMG901924,img/placeholder/1924.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,23.5,Mumbai,2025-12,shade,plain,False,train
IMG901925,img/placeholder/1925.png,procedural_placeholder,False,LCD/LED panel,Backlight assembly,LCD-BLA,13.7,Pune,2026-03,low_light,cluttered_yard,False,train
IMG901926,img/placeholder/1926.png,procedural_placeholder,False,LCD/LED panel,Laptop panel,LCD-LAP,25.9,Mumbai,2026-04,low_light,floor_mat,False,train
IMG901927,img/placeholder/1927.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,23.7,Mumbai,2025-07,shade,floor_mat,True,train
IMG901928,img/placeholder/1928.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,35.4,Pune,2026-06,daylight,cluttered_yard,False,test
IMG901929,img/placeholder/1929.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,15.2,Pune,2026-04,daylight,cart,False,val
IMG901930,img/placeholder/1930.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,23.3,Pune,2026-08,daylight,cluttered_yard,True,train
IMG901931,img/placeholder/1931.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,2.0,Pune,2026-02,indoor_tube,cart,False,val
IMG901932,img/placeholder/1932.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,20.2,Pimpri-Chinchwad,2026-07,indoor_tube,floor_mat,False,test
IMG901933,img/placeholder/1933.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,18.5,Mumbai,2026-05,indoor_tube,cluttered_yard,True,val
IMG901934,img/placeholder/1934.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,22.4,Mumbai,2026-01,low_light,cluttered_yard,True,train
IMG901935,img/placeholder/1935.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,51.7,Nashik,2025-12,flash,cluttered_yard,False,test
IMG901936,img/placeholder/1936.png,procedural_placeholder,False,Battery,Ni-MH,BAT-NIMH,0.6,Nagpur,2025-07,daylight,cluttered_yard,False,train
IMG901937,img/placeholder/1937.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,14.4,Mumbai,2026-05,daylight,cluttered_yard,True,test
IMG901938,img/placeholder/1938.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,17.6,Mumbai,2025-12,low_light,cluttered_yard,False,train
IMG901939,img/placeholder/1939.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,4.2,Mumbai,2026-05,indoor_tube,cart,False,train
IMG901940,img/placeholder/1940.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,8.6,Pune,2026-02,shade,cluttered_yard,False,test
IMG901941,img/placeholder/1941.png,procedural_placeholder,False,LCD/LED panel,Backlight assembly,LCD-BLA,16.8,Pune,2026-03,shade,cluttered_yard,True,test
IMG901942,img/placeholder/1942.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,102.6,Aurangabad,2026-03,daylight,cart,False,train
IMG901943,img/placeholder/1943.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,46.4,Pimpri-Chinchwad,2026-03,daylight,shop_counter,True,val
IMG901944,img/placeholder/1944.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,56.2,Nashik,2025-11,shade,cluttered_yard,True,train
IMG901945,img/placeholder/1945.png,procedural_placeholder,False,LCD/LED panel,Monitor panel,LCD-MON,12.3,Mumbai,2026-01,shade,plain,True,train
IMG901946,img/placeholder/1946.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,1.9,Aurangabad,2026-06,shade,cluttered_yard,False,train
IMG901947,img/placeholder/1947.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,21.2,Pimpri-Chinchwad,2026-04,indoor_tube,floor_mat,False,train
IMG901948,img/placeholder/1948.png,procedural_placeholder,False,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,24.9,Mumbai,2026-03,low_light,plain,True,train
IMG901949,img/placeholder/1949.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,21.3,Nashik,2025-09,low_light,cluttered_yard,True,train
IMG901950,img/placeholder/1950.png,procedural_placeholder,False,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,33.6,Mumbai,2025-05,daylight,cluttered_yard,False,train
IMG901951,img/placeholder/1951.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,49.6,Nagpur,2025-08,daylight,cluttered_yard,False,train
IMG901952,img/placeholder/1952.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,18.7,Pimpri-Chinchwad,2026-08,shade,floor_mat,False,train
IMG901953,img/placeholder/1953.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,2.5,Pimpri-Chinchwad,2025-12,indoor_tube,shop_counter,False,train
IMG901954,img/placeholder/1954.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,22.7,Pimpri-Chinchwad,2026-01,shade,cluttered_yard,False,val
IMG901955,img/placeholder/1955.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,67.8,Pune,2025-12,low_light,floor_mat,True,train
IMG901956,img/placeholder/1956.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,46.6,Mumbai,2025-10,daylight,plain,True,val
IMG901957,img/placeholder/1957.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,69.3,Mumbai,2025-04,daylight,cart,True,train
IMG901958,img/placeholder/1958.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,13.0,Nagpur,2025-11,indoor_tube,shop_counter,False,train
IMG901959,img/placeholder/1959.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,1.6,Mumbai,2025-09,daylight,plain,False,test
IMG901960,img/placeholder/1960.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,6.1,Nashik,2025-07,indoor_tube,shop_counter,False,val
IMG901961,img/placeholder/1961.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,26.1,Mumbai,2025-10,shade,floor_mat,True,train
IMG901962,img/placeholder/1962.png,procedural_placeholder,False,Battery,Ni-MH,BAT-NIMH,3.5,Pimpri-Chinchwad,2026-08,flash,cart,True,train
IMG901963,img/placeholder/1963.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,62.3,Pimpri-Chinchwad,2026-06,daylight,cluttered_yard,False,train
IMG901964,img/placeholder/1964.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,43.9,Mumbai,2025-12,daylight,cluttered_yard,False,val
IMG901965,img/placeholder/1965.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,60.9,Pune,2026-05,daylight,cluttered_yard,True,train
IMG901966,img/placeholder/1966.png,procedural_placeholder,False,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,11.1,Mumbai,2026-04,shade,cluttered_yard,False,val
IMG901967,img/placeholder/1967.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,24.1,Nashik,2025-12,daylight,cluttered_yard,True,train
IMG901968,img/placeholder/1968.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,67.2,Mumbai,2026-07,shade,cluttered_yard,True,test
IMG901969,img/placeholder/1969.png,procedural_placeholder,False,Mixed plastic,PC/ABS blend,PLA-PCABS,137.3,Mumbai,2025-05,flash,floor_mat,True,train
IMG901970,img/placeholder/1970.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,11.5,Pune,2025-09,indoor_tube,cluttered_yard,False,val
IMG901971,img/placeholder/1971.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,8.1,Nagpur,2025-06,daylight,cluttered_yard,False,train
IMG901972,img/placeholder/1972.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,63.8,Pimpri-Chinchwad,2026-04,low_light,cart,True,train
IMG901973,img/placeholder/1973.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,8.2,Nashik,2026-02,flash,cart,True,train
IMG901974,img/placeholder/1974.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,17.6,Nashik,2026-06,daylight,cart,True,train
IMG901975,img/placeholder/1975.png,procedural_placeholder,False,Motor & magnet-bearing,Speaker magnet,MTR-SPK,9.4,Aurangabad,2026-03,low_light,shop_counter,False,train
IMG901976,img/placeholder/1976.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,9.7,Mumbai,2025-07,shade,cart,False,test
IMG901977,img/placeholder/1977.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,36.3,Nagpur,2025-06,low_light,cluttered_yard,False,val
IMG901978,img/placeholder/1978.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,48.4,Pune,2025-03,shade,cluttered_yard,False,train
IMG901979,img/placeholder/1979.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,13.1,Mumbai,2026-06,indoor_tube,floor_mat,False,train
IMG901980,img/placeholder/1980.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,35.2,Mumbai,2026-03,low_light,cluttered_yard,False,train
IMG901981,img/placeholder/1981.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,44.7,Nashik,2025-07,shade,cluttered_yard,False,val
IMG901982,img/placeholder/1982.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,37.3,Pune,2025-12,daylight,cluttered_yard,True,train
IMG901983,img/placeholder/1983.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,21.9,Pimpri-Chinchwad,2026-05,low_light,cluttered_yard,True,val
IMG901984,img/placeholder/1984.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,4.1,Pimpri-Chinchwad,2025-03,shade,shop_counter,False,train
IMG901985,img/placeholder/1985.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,125.2,Pune,2025-03,shade,shop_counter,False,train
IMG901986,img/placeholder/1986.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,5.0,Pune,2025-07,shade,plain,False,train
IMG901987,img/placeholder/1987.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,8.9,Nashik,2026-01,daylight,floor_mat,True,test
IMG901988,img/placeholder/1988.png,procedural_placeholder,False,LCD/LED panel,Laptop panel,LCD-LAP,37.8,Pune,2026-04,daylight,floor_mat,True,val
IMG901989,img/placeholder/1989.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,9.7,Nagpur,2026-06,low_light,cluttered_yard,False,train
IMG901990,img/placeholder/1990.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,80.2,Pimpri-Chinchwad,2026-08,low_light,cart,False,train
IMG901991,img/placeholder/1991.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,5.8,Pimpri-Chinchwad,2026-07,low_light,shop_counter,True,train
IMG901992,img/placeholder/1992.png,procedural_placeholder,False,Battery,Li-ion laptop / phone pack,BAT-LI,5.8,Pune,2025-11,low_light,shop_counter,True,train
IMG901993,img/placeholder/1993.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,45.0,Aurangabad,2025-03,low_light,cluttered_yard,True,train
IMG901994,img/placeholder/1994.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,46.0,Nagpur,2026-08,shade,floor_mat,False,train
IMG901995,img/placeholder/1995.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,11.5,Mumbai,2025-05,indoor_tube,shop_counter,True,train
IMG901996,img/placeholder/1996.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,4.1,Pune,2025-09,shade,cluttered_yard,False,train
IMG901997,img/placeholder/1997.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,16.0,Nashik,2026-07,daylight,shop_counter,False,train
IMG901998,img/placeholder/1998.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,31.9,Nagpur,2026-06,daylight,cluttered_yard,False,train
IMG901999,img/placeholder/1999.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,65.4,Mumbai,2025-12,shade,floor_mat,True,train
IMG902000,img/placeholder/2000.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,21.4,Pimpri-Chinchwad,2025-11,shade,cluttered_yard,False,train
IMG902001,img/placeholder/2001.png,procedural_placeholder,False,PCB,RAM / gold-finger,PCB-RAM,13.0,Nagpur,2026-01,low_light,cart,True,train
IMG902002,img/placeholder/2002.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,49.0,Pune,2026-05,daylight,cluttered_yard,True,train
IMG902003,img/placeholder/2003.png,procedural_placeholder,False,LCD/LED panel,Backlight assembly,LCD-BLA,14.0,Nashik,2026-06,indoor_tube,plain,True,test
IMG902004,img/placeholder/2004.png,procedural_placeholder,False,PCB,GPU / add-on card,PCB-GPU,4.8,Mumbai,2026-07,low_light,plain,False,train
IMG902005,img/placeholder/2005.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,42.7,Mumbai,2025-11,daylight,cluttered_yard,False,train
IMG902006,img/placeholder/2006.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,11.3,Nagpur,2025-10,shade,cart,False,test
IMG902007,img/placeholder/2007.png,procedural_placeholder,False,PCB,TV / appliance board (low grade),PCB-LOW,20.7,Mumbai,2026-06,shade,shop_counter,True,train
IMG902008,img/placeholder/2008.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,2.7,Mumbai,2026-05,daylight,cluttered_yard,False,train
IMG902009,img/placeholder/2009.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,2.7,Mumbai,2025-08,daylight,cart,False,val
IMG902010,img/placeholder/2010.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,8.0,Mumbai,2025-05,low_light,cluttered_yard,True,train
IMG902011,img/placeholder/2011.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,25.2,Pune,2025-07,daylight,floor_mat,False,train
IMG902012,img/placeholder/2012.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,20.8,Mumbai,2025-05,indoor_tube,cart,False,train
IMG902013,img/placeholder/2013.png,procedural_placeholder,False,Motor & magnet-bearing,HDD assembly,MTR-HDD,75.1,Nashik,2025-10,daylight,floor_mat,True,train
IMG902014,img/placeholder/2014.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,3.6,Pune,2025-05,daylight,cluttered_yard,False,train
IMG902015,img/placeholder/2015.png,procedural_placeholder,False,LCD/LED panel,Backlight assembly,LCD-BLA,18.0,Pune,2026-04,flash,floor_mat,False,train
IMG902016,img/placeholder/2016.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,3.7,Aurangabad,2026-05,low_light,floor_mat,True,test
IMG902017,img/placeholder/2017.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,21.3,Pune,2025-05,low_light,cluttered_yard,True,train
IMG902018,img/placeholder/2018.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,30.2,Mumbai,2026-02,daylight,cart,False,val
IMG902019,img/placeholder/2019.png,procedural_placeholder,False,Mixed plastic,ABS casing,PLA-ABS,27.4,Pune,2026-01,low_light,cluttered_yard,False,train
IMG902020,img/placeholder/2020.png,procedural_placeholder,False,PCB,GPU / add-on card,PCB-GPU,4.7,Pune,2026-01,low_light,floor_mat,False,train
IMG902021,img/placeholder/2021.png,procedural_placeholder,False,Mixed plastic,Mixed dirty,PLA-MIX,200.0,Mumbai,2026-07,indoor_tube,floor_mat,False,test
IMG902022,img/placeholder/2022.png,procedural_placeholder,False,PCB,Motherboard (high grade),PCB-MBH,8.7,Pimpri-Chinchwad,2026-03,shade,cluttered_yard,False,val
IMG902023,img/placeholder/2023.png,procedural_placeholder,False,Motor & magnet-bearing,Small AC/DC motor,MTR-SML,28.0,Pune,2025-11,indoor_tube,cluttered_yard,True,test
IMG902024,img/placeholder/2024.png,procedural_placeholder,False,CRT,Deflection yoke,CRT-YOK,49.0,Aurangabad,2026-06,indoor_tube,floor_mat,False,train
IMG902025,img/placeholder/2025.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,14.6,Nashik,2025-06,low_light,floor_mat,False,train
IMG902026,img/placeholder/2026.png,procedural_placeholder,False,CRT,Monochrome monitor tube,CRT-MON,21.8,Mumbai,2026-02,daylight,cluttered_yard,True,test
IMG902027,img/placeholder/2027.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,40.2,Nashik,2026-01,indoor_tube,cart,False,train
IMG902028,img/placeholder/2028.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,34.9,Pune,2025-06,low_light,cluttered_yard,False,test
IMG902029,img/placeholder/2029.png,procedural_placeholder,False,Cable,Aluminium cable,CBL-AL,26.7,Aurangabad,2026-05,flash,shop_counter,False,train
IMG902030,img/placeholder/2030.png,procedural_placeholder,False,Mixed plastic,HIPS,PLA-HIPS,74.9,Pune,2025-07,indoor_tube,cluttered_yard,False,val
IMG902031,img/placeholder/2031.png,procedural_placeholder,False,CRT,Colour TV tube,CRT-CTV,23.5,Pune,2026-06,flash,floor_mat,False,train
IMG902032,img/placeholder/2032.png,procedural_placeholder,False,Cable,Mixed insulated,CBL-MIX,33.3,Aurangabad,2025-11,daylight,cart,True,train
IMG902033,img/placeholder/2033.png,procedural_placeholder,False,Motor & magnet-bearing,Compressor motor,MTR-CMP,30.2,Mumbai,2025-09,daylight,cluttered_yard,False,train
IMG902034,img/placeholder/2034.png,procedural_placeholder,False,PCB,Mixed populated board,PCB-MIX,2.1,Pune,2025-08,daylight,cart,False,train
IMG902035,img/placeholder/2035.png,procedural_placeholder,False,Cable,Copper household wire,CBL-CU,34.6,Nagpur,2026-06,low_light,cluttered_yard,False,train
IMG902036,img/placeholder/2036.png,procedural_placeholder,False,Cable,Armoured / data cable,CBL-ARM,12.7,Nashik,2025-07,low_light,floor_mat,False,train
IMG902037,img/placeholder/2037.png,procedural_placeholder,False,Battery,Button / coin cell,BAT-BTN,2.8,Mumbai,2025-04,flash,plain,False,test
